YEAR,GENRE,RATING,VOTES,RunTime,Gross,MOVIES,ONE-LINE,STARS
2016.0,"['Comedy', 'Drama', 'Romance']",6.2,5201.0,91.0,0.09,Morris from America,"
The romantic and coming-of-age misadventures of a 13-year-old American living in Germany.","
    Director:
Chad Hartigan
| 
    Stars:
Markees Christmas, 
Craig Robinson, 
Carla Juri, 
Patrick Güldenberg
"
2009.0,['Documentary'],5.9,535.0,73.0,0.05,Orgasm Inc.,"
Extraordinary behind-the-scenes access reveals a drug company's fevered race to develop the first FDA-approved Viagra for women - and offers a humorous but sobering look inside the cash-fueled pharmaceutical industry.","
    Director:
Elizabeth Canner
| 
    Stars:
Elizabeth Canner, 
Darby Stephens, 
Virgil Place, 
Leland Wilson
"
2016.0,['Documentary'],7.1,713.0,91.0,0.02,Peter and the Farm,"
A documentary on Peter Dunning, the proprietor of Mile Hill Farm in Vermont who has isolated himself away from his family and often suggests to the filmmakers to make his own suicide a narrative device.","
    Director:
Tony Stone
| 
    Star:
Peter Dunning
"
2015.0,['Drama'],4.8,830.0,80.0,0.01,Yosemite,"
It's the fall of 1985. The intertwining tales of three 5th grade friends, Chris, Joe and Ted, unfold in the suburban paradise of Palo Alto, as the threat of a mountain lion looms over the community.","
    Director:
Gabrielle Demeestere
| 
    Stars:
James Franco, 
Everett Meckler, 
Alec Mansky, 
Calum John
"
2016.0,"['Documentary', 'Drama', 'History']",7.3,1649.0,92.0,0.1,I Called Him Morgan,"
An exploration of the relationship between jazz trumpeter Lee Morgan and his common-law wife Helen, who was implicated in his murder in 1972.","
    Director:
Kasper Collin
| 
    Stars:
Lee Morgan, 
Helen Morgan, 
Wayne Shorter, 
Larry Reni Thomas
"
2014.0,"['Documentary', 'Comedy']",7.3,3726.0,101.0,2.83,The Fluffy Movie: Unity Through Laughter,"
A comedy concert film that captures the on-stage performance and inspirational success story of Gabriel ""Fluffy"" Iglesias.","
    Directors:
Manny Rodriguez, 
Jay Lavender
| 
    Stars:
Gabriel Iglesias, 
Jacqueline Obradors, 
Gina Brillon, 
Alfred Robles
"
2013.0,['Drama'],6.4,744.0,108.0,0.09,King's Faith,"
When eighteen-year-old Brendan King attempts to leave his turbulent gang life behind him, his past continues to threaten his new-found faith, family, and future.","
    Director:
Nicholas DiBella
| 
    Stars:
Crawford Wilson, 
Lynn Whitfield, 
James McDaniel, 
Kayla Compton
"
2015.0,"['Documentary', 'History']",7.0,1344.0,101.0,0.01,The Sunshine Makers,"
The story of Nicholas Sand and Tim Scully, the unlikely duo at the heart of 1960s American drug counter-culture.","
    Director:
Cosmo Feilding-Mellen
| 
    Stars:
Tim Scully, 
Nick Sand, 
Alice Einhorn, 
Billy Hitchcock
"
2014.0,"['Documentary', 'News']",8.2,3058.0,78.0,0.15,Alive Inside,"
Dan Cohen, founder of the nonprofit organization Music & Memory, fights against a broken healthcare system to demonstrate music's ability to combat memory loss and restore a deep sense of self to those suffering from it.","
    Director:
Michael Rossato-Bennett
| 
    Stars:
Dan Cohen, 
Louise Dueno, 
Nell Hardie, 
Norman Hardie
"
2012.0,"['Comedy', 'Crime', 'Drama']",6.6,2461.0,79.0,0.1,Gimme the Loot,"
When their latest work is buffed by a rival crew, two determined graffiti writers embark on an elaborate plan to bomb the ultimate location: the New York Mets' Home Run Apple.","
    Director:
Adam Leon
| 
    Stars:
Ty Hickson, 
Tashiana Washington, 
Joshua Rivera, 
Zoë Lescaze
"
2013.0,"['Documentary', 'Comedy']",6.8,8731.0,75.0,32.24,Kevin Hart: Let Me Explain,"
Filmed at a sold-out performance at Madison Square Garden, comedian Kevin Hart delivers material from his 2012 ""Let Me Explain"" concert tour.","
    Directors:
Leslie Small, 
Tim Story
| 
    Stars:
Kevin Hart, 
Harry Ratchford, 
Will 'Spank' Horton, 
Joey Wells
"
2014.0,"['Documentary', 'Drama']",7.4,2386.0,102.0,0.11,The Overnighters,"
Broken, desperate men chase their dreams and run from their demons in the North Dakota oil fields. A local Pastor risks everything to help them.","
    Director:
Jesse Moss
| 
    Stars:
Jay Reinke, 
Andrea Reinke, 
Alan Mezo, 
Shelly Schultz
"
2014.0,"['Documentary', 'Animation', 'History']",6.1,5421.0,101.0,0.02,Video Games: The Movie,"
Learn how video games are made, marketed, and consumed by looking back at gaming history and culture through the eyes of game developers, publishers, and consumers.","
    Director:
Jeremy Snead
| 
    Stars:
Sean Astin, 
Al Alcorn, 
Peter Armstrong, 
Cliff Bleszinski
"
2012.0,"['Animation', 'Action', 'Adventure']",5.4,1134.0,85.0,0.01,War of the Worlds: Goliath,"
A retro-futuristic epic of steampunk battle set in 1914. It has been 15 years since the original H.G. Wells Martian invasion. Fearing another attack, the human race has prepared itself. ...                See full summary »
","
    Director:
Joe Pearson
| 
    Stars:
Adam Baldwin, 
Beau Billingslea, 
Kim Buckingham, 
Jim Byrnes
"
2016.0,['Documentary'],7.0,612.0,101.0,0.0,The Bad Kids,"
A group of teachers at a Mojave Desert high school take an unconventional approach to improve the lives of their struggling students.","
    Directors:
Keith Fulton, 
Louis Pepe
| 
    Stars:
Vonda Viland, 
Julia Alexander, 
Laura Ambrosius, 
Robert Bartz
"
2013.0,"['Documentary', 'Biography', 'History']",7.3,1930.0,86.0,0.14,Good Ol' Freda,"
A documentary in which Freda Kelly looks back at her career as lifelong secretary for The Beatles.","
    Director:
Ryan White
| 
    Stars:
Freda Kelly, 
Paul McCartney, 
John Lennon, 
George Harrison
"
2015.0,"['Documentary', 'Music']",7.7,696.0,96.0,1.16,The Music of Strangers,"
Cellist Yo-Yo Ma and other international artists of The Silk Road Project discuss their philosophies on music and culture.","
    Director:
Morgan Neville
| 
    Stars:
Yo-Yo Ma, 
Kinan Azmeh, 
Kayhan Kalhor, 
Cristina Pato
"
2013.0,"['Comedy', 'Drama']",6.3,1103.0,83.0,0.0,Life's a Breeze,"
Tells the story of a family as they search for a lost fortune around the streets of Dublin.","
    Director:
Lance Daly
| 
    Stars:
Kelly Thornton, 
Fionnula Flanagan, 
Pat Shortt, 
Eva Birthistle
"
2014.0,"['Drama', 'Mystery', 'Sci-Fi']",5.4,1147.0,98.0,0.0,The Reconstruction of William Zero,"
A geneticist wakes up from an accident with only fragments of his memory is forced to relearn who he is via his twin brother. But as he digs deeper, he discovers he might not be who he thought at all.","
    Director:
Dan Bush
| 
    Stars:
Conal Byrne, 
Amy Seimetz, 
Scott Poythress, 
Lake Roberts
"
2017.0,['Drama'],6.3,501.0,75.0,0.0,Dayveon,"
In the wake of his older brother's death, 13-year-old Dayveon spends the sweltering summer days roaming his rural Arkansas town. When he falls in with a local gang, he becomes drawn to the camaraderie and violence of their world.","
    Director:
Amman Abbasi
| 
    Stars:
Devin Blackmon, 
Dontrell Bright, 
Lachion Buckingham, 
Kordell Johnson
"
2016.0,"['Crime', 'Drama']",6.0,945.0,81.0,0.0,Green is Gold,"
After a teenage boy's father goes to prison, he is forced to live with his older brother who has a compromising trade.","
    Director:
Ryon Baxter
| 
    Stars:
Derek W. Adam, 
Jimmy Baxter, 
Ryon Baxter, 
Billy Bodie
"
2017.0,['Documentary'],6.4,3191.0,89.0,0.19,The Final Year,"
A chronicle of the Barack Obama administration's foreign policy team and the events of Obama's final year in office.","
    Director:
Greg Barker
| 
    Stars:
Ben Rhodes, 
Samantha Power, 
John Kerry, 
Susan Rice
"
2013.0,['Documentary'],7.4,1858.0,87.0,0.07,Pandora's Promise,"
The atomic bomb and meltdowns like Fukushima have made nuclear power synonymous with global disaster. But what if we've got nuclear power wrong?","
    Director:
Robert Stone
| 
    Stars:
Stewart Brand, 
Richard Rhodes, 
Gwyneth Cravens, 
Mark Lynas
"
2011.0,['Documentary'],7.2,1808.0,90.0,0.15,Revenge of the Electric Car,"
Director Chris Paine takes his film crew behind the closed doors of Nissan, GM, and the Silicon Valley start-up Tesla Motors to chronicle the story of the global resurgence of electric cars.","
    Director:
Chris Paine
| 
    Stars:
Tim Robbins, 
Dan Neil, 
Danny DeVito, 
Ray Wert
"
2011.0,['Documentary'],7.6,6897.0,80.0,0.3,Being Elmo: A Puppeteer's Journey,"
The Muppet Elmo is one of the most beloved characters among children across the globe. Meet the unlikely man behind the puppet - the heart and soul of Elmo - Kevin Clash.","
    Directors:
Constance Marks, 
Philip Shane
| 
    Stars:
Kevin Clash, 
Whoopi Goldberg, 
Frank Oz, 
Bill Barretta
"
2014.0,['Documentary'],6.8,1973.0,78.0,5.88,Meet the Mormons,"
Meet the Mormons examines the very diverse lives of six devout members of the Church of Jesus Christ of Latter-day Saints. Filmed on location and across the globe, Meet the Mormons takes ...                See full summary »
","
    Director:
Blair Treu
| 
    Stars:
Jermaine Sullivan, 
Ken Niumatalolo, 
Carolina Muñoz Marin, 
Bishnu Adhikari
"
2013.0,['Documentary'],6.4,1834.0,89.0,0.01,Dear Mr. Watterson,"
A documentary about the impact of the newspaper comic strip ""Calvin and Hobbes"", created by Bill Watterson.","
    Director:
Joel Allen Schroeder
| 
    Stars:
Berkeley Breathed, 
Jef Mallett, 
Stephan Pastis, 
Seth Green
"
2015.0,"['Crime', 'Drama', 'Thriller']",5.2,1422.0,99.0,0.11,An Act of War,"
A veteran tries to put his life back together, but is drawn to deeds that may be more dangerous than his tour of duty.","
    Director:
Ryan M. Kennedy
| 
    Stars:
Russ Russo, 
Natasha Alam, 
Doug E. Doug, 
Joseph R. Gannascoli
"
2011.0,"['Documentary', 'Action', 'History']",6.5,2236.0,88.0,0.04,Hell and Back Again,"
What does it mean to lead men in war? What does it mean to come home? Hell and Back Again is a cinematically revolutionary film that asks and answers these questions with a power and ...                See full summary »
","
    Director:
Danfung Dennis
| 
    Stars:
Nathan Harris, 
Ashley Harris, 
The Marines of Echo Company, 
Christian Cabaniss
"
2012.0,['Documentary'],7.1,785.0,81.0,0.24,The Waiting Room,"
Go behind the doors of an American public hospital struggling to care for a community of largely uninsured patients.","
    Director:
Peter Nicks
| 
    Star:
Sean Bennett
"
2013.0,['Documentary'],8.3,1618.0,92.0,0.12,Blood Brother,"
Documentarian visits best friend in India to see the mutual unconditional love that keeps his buddy bonded to a village hostel housing AIDS-afflicted children.","
    Director:
Steve Hoover
| 
    Stars:
Rocky Braat, 
Steve Hoover, 
Anitha, 
Devi
"
2013.0,['Documentary'],6.4,1445.0,90.0,0.04,GMO OMG,"
Filmmaker Jeremy Seifert journeys to Haiti, Paris, Norway, and even agri-giant Monsanto in search of answers about genetically modified organisms (GMOs) and how they affect our children, the health of our planet, and our freedom of choice.","
    Director:
Jeremy Seifert
| 
    Stars:
Jeremy Seifert, 
Vandana Shiva, 
Cary Fowler, 
Dennis Kucinich
"
2013.0,"['Documentary', 'Action', 'Biography']",6.2,562.0,90.0,0.12,Spark: A Burning Man Story,"
Each year, 60,000 people from around the globe gather in a dusty windswept Nevada desert to build a temporary city, collaborating on large-scale art and partying for a week before burning a...                See full summary »
","
    Directors:
Steve Brown, 
Jessie Deeter
| 
    Stars:
Harley K. Dubois, 
Marian Goodell, 
Larry Harvey, 
John Law
"
2005.0,"['Comedy', 'Documentary']",7.3,2558.0,103.0,0.0,The Comedians of Comedy,"
Follow four comedians as they tour the States.","
    Director:
Michael Blieden
| 
    Stars:
Patton Oswalt, 
Brian Posehn, 
Maria Bamford, 
Zach Galifianakis
"
2014.0,"['Crime', 'Drama', 'Mystery']",6.3,279.0,85.0,0.0,Sunrise,"
Before sunrise, Joshi must catch the elusive figure that destroys the lives of children.","
    Director:
Partho Sen-Gupta
| 
    Stars:
Adil Hussain, 
Tannishtha Chatterjee, 
Gulnaaz Ansari, 
Komal Gupta
"
2014.0,"['Documentary', 'Comedy', 'History']",6.9,1726.0,71.0,0.01,The Search for General Tso,"
Who was General Tso, and why are we eating his chicken? This feature documentary explores the origins and ubiquity of Chinese-American food through the story of an iconic sweet and spicy chicken dish.","
    Director:
Ian Cheney
| 
    Stars:
Susan Carter, 
Ian Cheney, 
Philip Chiang, 
Andrew Coe
"
2008.0,['Documentary'],7.3,716.0,80.0,0.03,The Garden,"
From the ashes of the L.A. riots arose a lush, 14-acre community garden, the largest of its kind in the United States. Now bulldozers threaten its future.","
    Director:
Scott Hamilton Kennedy
| 
    Stars:
Danny Glover, 
Daryl Hannah, 
Antonio Villaraigosa
"
2013.0,"['Documentary', 'Biography', 'History']",7.7,1243.0,83.0,0.13,Gore Vidal: The United States of Amnesia,"
This is an unashamedly opinionated film. In Gore Vidal's America, the political coup has already happened. The right have triumphed and the human values of the liberals have been consigned ...                See full summary »
","
    Director:
Nicholas D. Wrathall
| 
    Stars:
Gore Vidal, 
Howard Auster, 
James Best, 
Karen Black
"
2006.0,['Documentary'],7.2,2181.0,90.0,0.06,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders","
When Hurricane Katrina ravaged America's Gulf Coast, it laid bare an uncomfortable reality-America is not only far from the world's wealthiest nation; it is crumbling beneath a staggering ...                See full summary »
","
    Director:
James D. Scurlock
| 
    Stars:
Beth Naef, 
Mike Hudson, 
Louis C.K., 
Catherine Brown
"
2013.0,"['Documentary', 'Biography', 'Drama']",7.4,1046.0,85.0,0.07,After Tiller,"
This thought provoking, sometimes troubling documentary examines the personal and ethical imperatives that drive abortion providers to continue in the face of often dangerous legal and personal harassment.","
    Directors:
Martha Shane, 
Lana Wilson
| 
    Stars:
George Tiller, 
Warren Hern, 
Leroy Carhart, 
Susan Robinson
"
2017.0,['Documentary'],6.4,136.0,87.0,0.01,Red Trees,"
Traces a family's journey as one of only twelve Jewish families to survive the Nazi occupation of Prague during World War II.","
    Director:
Marina Willer
| 
    Stars:
Alfred Willer, 
Tim Pigott-Smith, 
Flora Fanelli, 
Alfie Watson
"
2013.0,"['Comedy', 'Drama']",5.9,277.0,93.0,0.01,Big Words,"
Members of a once-promising hip-hop group, now in their late 30's, struggle with regret, disappointment, and change on Election Night 2008.","
    Director:
Neil Drumming
| 
    Stars:
Dorian Missick, 
Suzy Jane Hunt, 
Gbenga Akinnagbe, 
Darien Sills-Evans
"
2006.0,"['Documentary', 'Short']",7.3,1022.0,40.0,10.4,Roving Mars,"
Through the eyes of two state-of-the-art rovers, and with NASA scientists at your side, you'll see Mars in a way no one ever has before-direct from the surface of the amazing red planet.","
    Director:
George Butler
| 
    Stars:
Paul Newman, 
Steve Squyres, 
Rob Manning, 
Charles Elachi
"
2011.0,"['Documentary', 'Biography', 'Romance']",7.3,579.0,90.0,0.03,Making the Boys,"
On the eve of the 40th anniversary of the Gay Rights Movement, the film explores the drama, struggle and enduring legacy of the first-ever gay play and subsequent Hollywood movie to ...                See full summary »
","
    Director:
Crayton Robey
| 
    Stars:
Edward Albee, 
Joe Allen, 
Matt Baney, 
David Carter
"
2013.0,['Documentary'],7.4,1179.0,83.0,0.05,God Loves Uganda,"
An account of the American Evangelicals' attempts to indoctrinate their Christian Right beliefs in Uganda.","
    Director:
Roger Ross Williams
"
2016.0,['Documentary'],7.1,361.0,90.0,0.13,Restless Creature: Wendy Whelan,"
Documentary on the great American Ballerina Wendy Whelan","
    Directors:
Linda Saffire, 
Adam Schlesinger
| 
    Stars:
Peter Martins, 
David Prottas, 
Wendy Whelan
"
2015.0,"['Documentary', 'Biography', 'History']",6.7,779.0,105.0,0.04,Danny Says,"
Danny Says is a documentary on the life and times of Danny Fields. Since 1966, Danny Fields has played a pivotal role in music and ""culture"" of the late 20th century: working for the Doors,...                See full summary »
","
    Director:
Brendan Toller
| 
    Stars:
Mx Justin Vivian Bond, 
John Cale, 
Judy Collins, 
Alice Cooper
"
2017.0,"['Documentary', 'Drama']",7.3,88.0,93.0,0.56,Facing Darkness,"
A Christian relief organization is met with the challenge of fighting the Ebola epidemic in west Africa, through this enormous challenge their faith grew.","
    Director:
Arthur Rasco
| 
    Stars:
Franklin Graham, 
Kent Brantly, 
Amber Brantly, 
Writebol Nancy
"
2010.0,['Documentary'],7.5,373.0,99.0,0.04,Louder Than a Bomb,"
By turns hopeful and heartbreaking, Louder Than a Bomb follows the fortunes of four Chicago-area high school poetry teams as they prepare for and compete in the world's largest youth slam.","
    Directors:
Greg Jacobs, 
Jon Siskel
| 
    Stars:
Kevin Coval, 
Adam Gottlieb, 
Elizabeth Graf, 
Kevin Harris
"
2010.0,['Documentary'],6.5,245.0,90.0,0.09,Vidal Sassoon: The Movie,"
Vidal Sassoon is more than just a hairdresser-he's a rock star, an artist, a craftsman who ""changed the world with a pair of scissors."" With the geometric, Bauhaus-inspired hairdos he ...                See full summary »
","
    Director:
Craig Teper
| 
    Stars:
Beverly Adams, 
Elgin Charles, 
Grace Coddington, 
Michael Gordon
"
2012.0,"['Documentary', 'Mystery']",6.3,331.0,75.0,0.0,Men at Lunch,"
The story of ""Lunch atop a Skyscraper,"" the iconic photograph taken during the construction of 30 Rockefeller Plaza.","
    Director:
Seán Ó Cualáin
| 
    Stars:
Fionnula Flanagan, 
Peter Quinn, 
Ric Burns, 
Christine Roussel
"
2012.0,['Documentary'],5.5,124.0,83.0,0.01,Decoding Deepak,"
Deepak Chopra's son, Gotham, spends a year traveling with this father in an attempt to resolve the spiritual icon he is to the world with the man known to his family.","
    Director:
Gotham Chopra
| 
    Stars:
Deepak Chopra, 
Gotham Chopra
"
2016.0,['Documentary'],6.8,111.0,86.0,0.01,Theo Who Lived,"
A documentary on American journalist Theo Padnos who was Kidnapped by Al-Qaeda in Syria.","
    Director:
David Schisgall
| 
    Star:
Theo Padnos
"
2006.0,"['Action', 'Adventure', 'Thriller']",3.1,126.0,96.0,0.14,Southern Justice,"
M.D. Selig's feature thriller, SOUTHERN JUSTICE throws ex-military sniper Slim Manning into the gritty underworld of a small southern town where fundamentalist religion moves into the ...                See full summary »
","
    Director:
M.D. Selig
| 
    Stars:
M.D. Selig, 
Michael Childers, 
Lisa Robert, 
Rico Cymone
"
